track_id,track_name,artist_name,album_name,release_date,year,genre,subgenre,popularity,danceability,energy,valence,acousticness,instrumentalness,liveness,speechiness,tempo_bpm,loudness_db,duration_ms,key,mode,time_signature,explicit,streams,playlist_count
TRK002282,House Vibe 4404,EDM Artist 74,EDM Artist 74 Essentials,2005-03-29,2005,EDM,House,94,0.736,0.882,0.238,0.334,0.477,0.333,0.134,148.61,-11.33,244485,9,0,4,0,648355,40
TRK002283,House Vibe 3916,EDM Artist 89,EDM Artist 89 Essentials,2019-07-19,2019,EDM,House,100,0.66,0.666,0.796,0.478,0.08,0.108,0.322,118.57,-3.99,203882,5,1,4,0,2036369,88
TRK002284,Trap Vibe 4531,Hip-Hop/Rap Artist 66,Hip-Hop/Rap Artist 66 Essentials,2014-01-17,2014,Hip-Hop/Rap,Trap,86,0.787,0.453,0.576,0.409,0.009,0.034,0.35,104.96,-11.59,113652,4,0,5,1,494000,12
TRK002285,Smooth Jazz Vibe 3088,Jazz Artist 72,Jazz Artist 72 Essentials,2022-06-11,2022,Jazz,Smooth Jazz,84,,0.474,0.779,0.836,0.103,0.274,0.043,118.16,-9.23,207940,4,1,4,0,3586196,24
TRK002286,Alt Country Vibe 4017,Country Artist 95,Country Artist 95 Essentials,2012-02-19,2012,Country,Alt Country,78,0.525,0.363,0.553,0.159,0.125,0.073,0.259,102.07,-15.32,180987,4,1,4,0,351982,13
TRK002287,Alt Country Vibe 8447,Country Artist 59,Country Artist 59 Essentials,2019-04-19,2019,Country,Alt Country,79,0.382,0.252,0.653,0.149,0.085,0.516,0.095,108.88,-12.42,233030,1,1,4,0,559226,30
TRK002288,Neo Soul Vibe 7891,R&B/Soul Artist 2,R&B/Soul Artist 2 Essentials,2015-07-08,2015,R&B/Soul,Neo Soul,86,0.447,0.537,0.65,0.443,0.016,0.138,0.323,107.24,-7.67,248455,8,0,4,0,872455,35
TRK002289,Boom Bap Vibe 784,Hip-Hop/Rap Artist 29,Hip-Hop/Rap Artist 29 Essentials,2013-03-15,2013,Hip-Hop/Rap,Boom Bap,99,0.744,0.733,0.369,0.275,0.201,0.156,0.491,90.82,-3.66,200827,7,0,4,0,3232149,67
TRK002290,House Vibe 2310,EDM Artist 87,EDM Artist 87 Essentials,2019-09-29,2019,EDM,House,100,,0.915,0.634,0.033,0.297,0.363,0.211,127.86,-2.57,239713,3,1,5,0,1196726,54
TRK002291,Dubstep Vibe 5954,EDM Artist 1,EDM Artist 1 Essentials,2010-12-09,2010,EDM,Dubstep,99,0.83,0.697,0.632,0.352,0.496,0.11,0.186,118.59,-8.53,320991,6,1,5,0,646855,50
TRK002292,Salsa Pop Vibe 6938,Latin Artist 36,Latin Artist 36 Essentials,2018-05-12,2018,Latin,Salsa Pop,100,0.878,0.625,0.659,0.341,0.029,0.221,0.062,115.8,-1.81,221459,2,1,4,0,3814067,82
TRK002293,Contemporary Classical Vibe 7194,Classical Artist 56,Classical Artist 56 Essentials,2009-12-13,2009,Classical,Contemporary Classical,71,0.224,0.311,0.688,0.822,0.252,0.088,0.127,70.67,-6.99,316081,1,1,4,0,277079,33
TRK002294,Contemporary Country Vibe 3232,Country Artist 22,Country Artist 22 Essentials,2012-08-06,2012,Country,Contemporary Country,93,0.731,0.637,0.657,0.096,0.414,0.073,0.261,114.23,-7.92,198310,8,0,4,0,221005,32
TRK002295,Bachata Vibe 1299,Latin Artist 46,Latin Artist 46 Essentials,2006-09-29,2006,Latin,Bachata,96,,0.853,0.704,0.312,0.159,0.17,0.42,125.85,-5.53,241352,8,1,4,0,2637748,24
TRK002296,Baroque Vibe 3811,Classical Artist 49,Classical Artist 49 Essentials,2015-12-04,2015,Classical,Baroque,63,0.011,0.291,0.334,0.577,0.255,0.167,0.225,95.68,-8.38,339795,3,0,3,0,49983,38
TRK002297,K-R&B Vibe 6081,K-Pop Artist 64,K-Pop Artist 64 Essentials,2017-06-14,2017,K-Pop,K-R&B,100,0.965,0.731,0.696,0.324,0.219,0.261,0.03,137.9,-9.94,166742,11,0,4,0,9513732,124
TRK002298,Trap Vibe 6427,Hip-Hop/Rap Artist 53,Hip-Hop/Rap Artist 53 Essentials,2021-03-26,2021,Hip-Hop/Rap,Trap,100,0.872,0.731,0.433,0.587,0.153,0.09,0.603,106.04,-9.05,184008,2,0,4,0,3054144,52
TRK002299,Trance Vibe 4801,EDM Artist 25,EDM Artist 25 Essentials,2016-09-07,2016,EDM,Trance,100,,0.746,0.513,0.234,0.745,0.088,0.251,118.55,-12.06,140790,4,0,4,0,3912397,43
TRK002300,House Vibe 4413,EDM Artist 58,EDM Artist 58 Essentials,2013-01-31,2013,EDM,House,100,1.0,0.886,0.56,0.634,0.345,0.101,0.173,127.18,-4.26,89836,10,0,4,0,3139019,112
TRK002301,Classic Rock Vibe 1422,Rock Artist 45,Rock Artist 45 Essentials,2004-07-06,2004,Rock,Classic Rock,88,0.441,0.846,0.335,0.31,0.235,0.203,0.043,173.42,-5.8,189973,1,1,4,0,158598,61
TRK002302,Trap Vibe 8548,Hip-Hop/Rap Artist 42,Hip-Hop/Rap Artist 42 Essentials,2004-01-12,2004,Hip-Hop/Rap,Trap,80,0.547,0.677,0.368,0.295,0.042,0.105,0.307,103.79,-12.15,176749,11,0,4,0,525561,11
TRK002303,Dubstep Vibe 1076,EDM Artist 8,EDM Artist 8 Essentials,2007-12-19,2007,EDM,Dubstep,100,0.899,0.883,0.58,0.489,0.257,0.06,0.158,145.15,-11.08,203815,7,1,3,1,730864,103
TRK002304,Country Pop Vibe 4081,Country Artist 82,Country Artist 82 Essentials,2023-10-09,2023,Country,Country Pop,84,0.364,0.617,0.527,0.06,0.098,0.336,0.136,109.71,-6.98,188395,8,1,4,0,1131828,9
TRK002305,Alternative Rock Vibe 5073,Rock Artist 19,Rock Artist 19 Essentials,2014-05-11,2014,Rock,Alternative Rock,91,0.548,0.751,0.691,0.208,0.029,0.163,0.223,114.81,-4.61,228220,11,1,4,0,183750,24
TRK002306,Indie Rock Vibe 6373,Rock Artist 1,Rock Artist 1 Essentials,2022-12-23,2022,Rock,Indie Rock,100,0.511,0.91,0.322,0.052,0.034,0.043,0.164,133.56,-6.2,237056,10,1,4,0,569063,394
TRK002307,Smooth Jazz Vibe 5382,Jazz Artist 98,Jazz Artist 98 Essentials,2012-12-20,2012,Jazz,Smooth Jazz,82,0.419,0.561,0.622,0.812,0.23,0.027,0.186,101.57,-9.16,326889,8,1,4,0,277234,35
TRK002308,K-R&B Vibe 2853,K-Pop Artist 8,K-Pop Artist 8 Essentials,2018-04-07,2018,K-Pop,K-R&B,100,0.78,1.0,0.785,0.589,0.258,0.316,0.185,122.78,-12.08,265217,10,0,4,0,2590104,104
TRK002309,Romantic Vibe 2534,Classical Artist 79,Classical Artist 79 Essentials,2013-08-16,2013,Classical,Romantic,55,0.161,0.025,0.219,0.646,0.716,0.211,0.448,91.88,-9.12,176785,11,0,4,0,474738,16
TRK002310,Teen Pop Vibe 6502,Pop Artist 4,Pop Artist 4 Essentials,2024-10-02,2024,Pop,Teen Pop,100,0.758,0.628,0.725,0.089,0.104,0.286,0.127,139.58,-7.2,156100,10,0,3,0,866729,104
TRK002311,Conscious Rap Vibe 5874,Hip-Hop/Rap Artist 57,Hip-Hop/Rap Artist 57 Essentials,2021-03-10,2021,Hip-Hop/Rap,Conscious Rap,100,0.833,0.749,0.475,0.118,0.011,0.187,0.248,97.9,-4.14,318146,8,1,3,1,3060872,54
TRK002312,Indie Rock Vibe 2723,Rock Artist 83,Rock Artist 83 Essentials,2018-05-23,2018,Rock,Indie Rock,98,0.431,0.707,0.667,0.046,0.062,0.049,0.171,122.09,-5.27,236921,4,0,3,0,804207,75
TRK002313,Indie Rock Vibe 4834,Rock Artist 16,Rock Artist 16 Essentials,2015-12-19,2015,Rock,Indie Rock,90,0.571,0.761,0.385,0.35,0.147,0.133,0.131,82.36,-4.4,145912,11,1,4,0,1635708,14
TRK002314,K-HipHop Vibe 8598,K-Pop Artist 53,K-Pop Artist 53 Essentials,2010-10-22,2010,K-Pop,K-HipHop,100,0.842,0.687,0.626,0.158,0.088,0.145,0.048,141.16,-14.59,235579,3,1,4,0,1127888,89
TRK002315,Romantic Vibe 2704,Classical Artist 58,Classical Artist 58 Essentials,2010-08-09,2010,Classical,Romantic,59,0.0,0.098,0.378,0.361,0.344,0.146,0.028,91.12,-3.32,122154,8,1,4,1,5118696,10
TRK002316,Electropop Vibe 5382,Pop Artist 29,Pop Artist 29 Essentials,2013-09-27,2013,Pop,Electropop,92,0.712,0.595,0.688,0.174,0.217,0.356,0.089,115.98,-8.47,192868,9,1,4,1,1406274,17
TRK002317,Nu Jazz Vibe 9922,Jazz Artist 77,Jazz Artist 77 Essentials,2005-07-20,2005,Jazz,Nu Jazz,77,0.427,0.353,0.754,0.609,0.412,0.072,0.267,74.39,-6.92,280154,2,0,4,0,838094,33
TRK002318,Dubstep Vibe 8258,EDM Artist 98,EDM Artist 98 Essentials,2013-08-30,2013,EDM,Dubstep,100,0.745,0.86,0.628,0.391,0.432,0.112,0.117,156.3,-7.73,216602,3,1,4,1,320435,62
TRK002319,Neo Soul Vibe 8259,R&B/Soul Artist 32,R&B/Soul Artist 32 Essentials,2012-01-25,2012,R&B/Soul,Neo Soul,100,0.888,0.471,0.623,0.089,0.287,0.268,0.255,92.67,-4.92,140550,6,1,5,0,1568145,109
TRK002320,Trance Vibe 1703,EDM Artist 85,EDM Artist 85 Essentials,2005-04-15,2005,EDM,Trance,100,0.818,0.867,0.598,0.349,0.417,0.328,0.072,113.63,-6.13,303773,10,0,4,1,8981347,110
TRK002321,Reggaeton Vibe 6161,Latin Artist 82,Latin Artist 82 Essentials,2020-11-16,2020,Latin,Reggaeton,100,0.826,0.683,0.509,0.292,0.401,0.321,0.57,86.13,-2.46,255033,11,0,4,0,2401431,75
TRK002322,Smooth Jazz Vibe 2322,Jazz Artist 46,Jazz Artist 46 Essentials,2008-12-24,2008,Jazz,Smooth Jazz,72,0.291,0.306,0.51,0.735,0.693,0.167,0.139,105.44,-5.91,218697,8,1,5,0,2717957,30
TRK002323,Dance Pop Vibe 2850,Pop Artist 24,Pop Artist 24 Essentials,2016-02-29,2016,Pop,Dance Pop,100,0.745,0.744,0.655,0.376,0.173,0.062,0.135,114.05,-10.3,341801,4,0,4,1,637634,110
TRK002324,Country Pop Vibe 8870,Country Artist 44,Country Artist 44 Essentials,2024-10-22,2024,Country,Country Pop,88,,0.441,0.52,0.434,0.071,0.205,0.074,99.6,-5.63,189300,3,1,4,0,426079,17
TRK002325,Dubstep Vibe 5868,EDM Artist 56,EDM Artist 56 Essentials,2017-01-16,2017,EDM,Dubstep,100,0.888,0.801,0.648,0.151,0.37,0.068,0.153,100.99,-5.89,210314,9,1,4,1,570053,43
TRK002326,Trap Vibe 7504,Hip-Hop/Rap Artist 43,Hip-Hop/Rap Artist 43 Essentials,2002-12-21,2002,Hip-Hop/Rap,Trap,93,0.815,0.71,0.858,0.239,0.084,0.379,0.382,101.72,-9.12,241133,10,1,4,1,503616,23
TRK002327,Nu Jazz Vibe 8086,Jazz Artist 82,Jazz Artist 82 Essentials,2012-05-07,2012,Jazz,Nu Jazz,76,0.376,0.413,0.44,0.802,0.37,0.163,0.161,96.13,-12.57,287559,0,0,4,0,663745,29
TRK002328,Soul Vibe 7360,R&B/Soul Artist 57,R&B/Soul Artist 57 Essentials,2020-11-30,2020,R&B/Soul,Soul,97,0.818,0.526,0.698,0.276,0.277,0.087,0.072,89.61,-5.75,177798,10,0,4,0,113351,37
TRK002329,K-R&B Vibe 3982,K-Pop Artist 85,K-Pop Artist 85 Essentials,2000-10-15,2000,K-Pop,K-R&B,90,0.571,0.951,0.526,0.299,0.43,0.126,0.324,112.91,-8.42,281303,3,0,4,0,951869,26
TRK002330,Dance Pop Vibe 9083,Pop Artist 54,Pop Artist 54 Essentials,2012-09-24,2012,Pop,Dance Pop,98,0.594,0.833,0.604,0.076,0.047,0.088,0.225,127.76,-1.33,233340,2,0,4,0,1116581,40
TRK002331,Electropop Vibe 7126,Pop Artist 18,Pop Artist 18 Essentials,2016-03-31,2016,Pop,Electropop,100,0.797,0.674,0.727,0.319,0.271,0.115,0.081,119.22,-4.6,202632,4,0,5,0,723763,47
TRK002332,Vocal Jazz Vibe 6292,Jazz Artist 85,Jazz Artist 85 Essentials,2022-11-12,2022,Jazz,Vocal Jazz,77,0.516,0.266,0.63,0.721,0.172,0.273,0.299,144.47,-5.83,314953,2,1,4,0,946234,11
TRK002333,Dubstep Vibe 2749,EDM Artist 69,EDM Artist 69 Essentials,2003-07-08,2003,EDM,Dubstep,100,0.729,0.694,0.373,0.183,0.627,0.106,0.074,105.19,-2.61,218024,7,1,4,1,2018467,234
TRK002334,Baroque Vibe 9802,Classical Artist 30,Classical Artist 30 Essentials,2009-09-02,2009,Classical,Baroque,59,0.26,0.264,0.436,0.94,0.114,0.102,0.295,92.12,-13.76,204883,9,0,4,1,501023,5
TRK002335,Soul Vibe 693,R&B/Soul Artist 68,R&B/Soul Artist 68 Essentials,2016-02-10,2016,R&B/Soul,Soul,90,0.648,0.524,0.742,0.124,0.429,0.202,0.262,108.68,-7.06,196399,0,1,4,0,1838107,15
TRK002336,Teen Pop Vibe 9253,Pop Artist 4,Pop Artist 4 Essentials,2017-01-14,2017,Pop,Teen Pop,100,0.557,0.706,0.721,0.089,0.259,0.139,0.264,93.23,-6.25,260337,11,1,4,0,1477196,90
TRK002337,K-HipHop Vibe 2565,K-Pop Artist 13,K-Pop Artist 13 Essentials,2020-08-19,2020,K-Pop,K-HipHop,100,0.82,0.897,0.536,0.286,0.218,0.059,0.066,119.35,-8.15,230825,11,1,4,0,4294751,98
TRK002338,Electropop Vibe 6158,Pop Artist 77,Pop Artist 77 Essentials,2009-09-25,2009,Pop,Electropop,95,0.725,0.683,0.576,0.211,0.024,0.16,0.172,134.86,-7.52,155211,11,0,4,0,158398,49
TRK002339,Electropop Vibe 6669,Pop Artist 64,Pop Artist 64 Essentials,2022-10-08,2022,Pop,Electropop,100,0.622,0.777,0.359,0.269,0.092,0.198,0.158,109.4,-10.3,326084,11,0,4,0,3399945,53
TRK002340,Electropop Vibe 3081,Pop Artist 18,Pop Artist 18 Essentials,2023-09-06,2023,Pop,Electropop,100,0.629,0.695,0.791,0.358,0.342,0.216,0.477,117.95,-9.67,145291,10,0,4,1,3695199,49
TRK002341,Vocal Jazz Vibe 110,Jazz Artist 47,Jazz Artist 47 Essentials,2005-03-11,2005,Jazz,Vocal Jazz,75,0.324,0.458,0.488,0.651,0.616,0.09,0.149,90.36,-7.98,264412,0,0,4,0,178155,57
TRK002342,Contemporary Country Vibe 4420,Country Artist 81,Country Artist 81 Essentials,2011-03-22,2011,Country,Contemporary Country,87,0.589,0.516,0.381,0.16,0.325,0.282,0.144,109.31,-8.34,113045,5,0,4,0,962119,41
TRK002343,Trance Vibe 4314,EDM Artist 55,EDM Artist 55 Essentials,2014-08-10,2014,EDM,Trance,94,0.907,0.658,0.549,0.366,0.583,0.142,0.369,126.37,-6.96,200651,0,0,4,0,174277,29
TRK002344,Baroque Vibe 5938,Classical Artist 28,Classical Artist 28 Essentials,2019-12-06,2019,Classical,Baroque,72,0.142,0.218,0.31,0.776,0.428,0.201,0.395,99.14,-4.88,238621,1,0,4,0,4090226,62
TRK002345,Baroque Vibe 9658,Classical Artist 64,Classical Artist 64 Essentials,2010-02-06,2010,Classical,Baroque,74,0.119,0.212,0.551,0.391,0.357,0.244,0.186,67.24,-6.95,163743,10,0,4,0,211681,181
TRK002346,Teen Pop Vibe 9084,Pop Artist 43,Pop Artist 43 Essentials,2024-08-27,2024,Pop,Teen Pop,90,0.592,0.748,0.539,0.208,0.41,0.219,0.075,137.61,-9.36,204808,5,1,4,0,43479,17
TRK002347,Indie Rock Vibe 1168,Rock Artist 29,Rock Artist 29 Essentials,2013-09-15,2013,Rock,Indie Rock,93,0.596,0.751,0.422,0.411,0.092,0.07,0.04,85.89,-5.43,174945,7,1,4,0,1810622,22
TRK002348,Baroque Vibe 6749,Classical Artist 14,Classical Artist 14 Essentials,2019-03-17,2019,Classical,Baroque,69,0.161,0.207,0.363,0.599,0.573,0.112,0.025,,-7.11,172160,9,1,4,1,495583,29
TRK002349,Dubstep Vibe 1759,EDM Artist 10,EDM Artist 10 Essentials,2001-12-22,2001,EDM,Dubstep,92,0.755,0.764,0.592,0.108,0.323,0.076,0.215,140.37,-4.96,317809,1,0,4,0,2187945,14
TRK002350,Soul Vibe 7662,R&B/Soul Artist 78,R&B/Soul Artist 78 Essentials,2015-06-28,2015,R&B/Soul,Soul,100,0.808,0.539,0.474,0.15,0.174,0.177,0.217,87.83,-7.08,182957,9,0,4,0,2139898,80
TRK002351,Conscious Rap Vibe 9013,Hip-Hop/Rap Artist 73,Hip-Hop/Rap Artist 73 Essentials,2016-02-05,2016,Hip-Hop/Rap,Conscious Rap,100,0.974,0.56,0.504,0.035,0.195,0.103,0.653,88.47,-9.9,217862,1,1,4,0,1074657,72
TRK002352,K-HipHop Vibe 9417,K-Pop Artist 76,K-Pop Artist 76 Essentials,2006-11-04,2006,K-Pop,K-HipHop,91,0.647,0.723,0.387,0.293,0.19,0.049,0.138,149.17,0.53,153700,4,1,4,0,1306491,29
TRK002353,Electropop Vibe 726,Pop Artist 27,Pop Artist 27 Essentials,2004-01-05,2004,Pop,Electropop,98,0.803,0.563,0.83,0.1,0.082,0.182,0.139,97.13,-9.23,164208,7,0,4,1,1196355,52
TRK002354,Dance Pop Vibe 6776,Pop Artist 81,Pop Artist 81 Essentials,2018-04-10,2018,Pop,Dance Pop,100,0.713,0.793,0.707,0.437,0.097,0.197,0.426,136.46,-10.5,249472,0,1,4,1,5457586,25
TRK002355,Trap Vibe 4745,Hip-Hop/Rap Artist 48,Hip-Hop/Rap Artist 48 Essentials,2023-08-11,2023,Hip-Hop/Rap,Trap,100,0.697,0.684,0.657,0.214,0.13,0.125,0.362,97.91,-8.51,164520,0,0,4,0,1622530,61
TRK002356,Reggaeton Vibe 7904,Latin Artist 43,Latin Artist 43 Essentials,2013-01-23,2013,Latin,Reggaeton,99,0.936,0.861,0.599,0.212,0.292,0.227,0.241,106.59,-6.05,261268,11,0,4,0,158823,18
TRK002357,Electropop Vibe 2328,Pop Artist 32,Pop Artist 32 Essentials,2022-10-18,2022,Pop,Electropop,97,0.577,0.589,0.614,0.284,0.222,0.233,0.23,116.56,-3.39,329650,4,0,5,1,1321587,60
TRK002358,Electropop Vibe 8813,Pop Artist 63,Pop Artist 63 Essentials,2002-10-06,2002,Pop,Electropop,96,0.787,0.769,0.903,0.136,0.07,0.127,0.305,113.3,-5.35,181361,3,1,4,0,642164,23
TRK002359,Salsa Pop Vibe 8835,Latin Artist 89,Latin Artist 89 Essentials,2012-06-07,2012,Latin,Salsa Pop,100,0.943,0.622,0.844,0.306,0.165,0.104,0.266,99.51,-10.31,194149,7,1,4,0,1368037,26
TRK002360,K-Pop Vibe 1081,K-Pop Artist 37,K-Pop Artist 37 Essentials,2017-04-29,2017,K-Pop,K-Pop,100,0.841,0.915,0.824,0.349,0.232,0.174,0.016,157.19,-6.49,270774,2,1,3,0,1465894,15
TRK002361,Vocal Jazz Vibe 563,Jazz Artist 68,Jazz Artist 68 Essentials,2020-07-13,2020,Jazz,Vocal Jazz,87,0.38,0.64,0.516,0.869,0.493,0.262,0.055,126.07,-10.21,263877,4,1,4,0,1553974,35
TRK002362,Salsa Pop Vibe 7186,Latin Artist 46,Latin Artist 46 Essentials,2024-08-10,2024,Latin,Salsa Pop,100,0.96,0.703,0.659,0.18,0.058,0.143,0.405,112.32,-13.97,249359,9,0,4,0,690392,11
TRK002363,Contemporary Country Vibe 6878,Country Artist 92,Country Artist 92 Essentials,2024-02-21,2024,Country,Contemporary Country,94,0.59,0.501,0.776,0.249,0.098,0.171,0.278,102.0,-8.55,237811,7,0,4,0,724437,34
TRK002364,Conscious Rap Vibe 886,Hip-Hop/Rap Artist 59,Hip-Hop/Rap Artist 59 Essentials,2006-08-09,2006,Hip-Hop/Rap,Conscious Rap,97,0.658,0.756,0.548,0.178,0.009,0.168,0.458,92.81,-12.41,125125,6,1,4,1,1901462,78
TRK002365,Smooth Jazz Vibe 6735,Jazz Artist 52,Jazz Artist 52 Essentials,2024-05-24,2024,Jazz,Smooth Jazz,74,0.414,0.377,0.261,0.69,0.36,0.203,0.279,122.58,-11.98,141687,3,0,4,0,240947,16
TRK002366,Dubstep Vibe 9961,EDM Artist 74,EDM Artist 74 Essentials,2015-02-06,2015,EDM,Dubstep,100,0.577,0.835,0.678,0.334,0.063,0.139,0.132,126.81,-11.42,154552,0,1,4,1,1255501,64
TRK002367,Vocal Jazz Vibe 7944,Jazz Artist 40,Jazz Artist 40 Essentials,2012-10-31,2012,Jazz,Vocal Jazz,88,0.558,0.495,0.326,0.496,0.674,0.076,0.08,110.85,-10.0,451689,3,1,4,1,378528,100
TRK002368,Contemporary R&B Vibe 7340,R&B/Soul Artist 94,R&B/Soul Artist 94 Essentials,2015-07-02,2015,R&B/Soul,Contemporary R&B,96,0.719,0.516,0.627,0.142,0.089,0.321,0.16,83.35,-4.21,156712,9,1,4,0,167596,88
TRK002369,Contemporary R&B Vibe 6231,R&B/Soul Artist 91,R&B/Soul Artist 91 Essentials,2003-01-29,2003,R&B/Soul,Contemporary R&B,89,0.538,0.602,0.963,0.107,0.122,0.408,0.568,113.19,-10.63,242851,1,0,4,0,2469246,45
TRK002370,Teen Pop Vibe 8651,Pop Artist 43,Pop Artist 43 Essentials,2006-05-15,2006,Pop,Teen Pop,100,0.85,0.747,0.397,0.182,0.254,0.047,0.204,131.38,-4.82,199942,2,0,4,0,4131714,51
TRK002371,Baroque Vibe 3877,Classical Artist 20,Classical Artist 20 Essentials,2016-01-30,2016,Classical,Baroque,67,0.093,0.133,0.25,0.65,0.259,0.23,0.232,75.36,-7.53,163703,10,0,4,0,285793,102
TRK002372,Dance Pop Vibe 8091,Pop Artist 90,Pop Artist 90 Essentials,2019-06-29,2019,Pop,Dance Pop,100,0.885,0.738,,0.373,0.135,0.002,0.079,127.04,-4.8,499909,4,0,4,1,2061721,72
TRK002373,Contemporary R&B Vibe 3389,R&B/Soul Artist 80,R&B/Soul Artist 80 Essentials,2022-12-13,2022,R&B/Soul,Contemporary R&B,100,0.679,0.812,0.303,0.407,0.062,0.301,0.033,94.69,-8.72,168587,0,1,4,0,2149824,196
TRK002374,Boom Bap Vibe 3585,Hip-Hop/Rap Artist 74,Hip-Hop/Rap Artist 74 Essentials,2015-05-09,2015,Hip-Hop/Rap,Boom Bap,100,0.748,0.725,0.752,0.144,0.033,0.079,0.541,93.11,-15.0,253472,5,0,4,0,527242,144
TRK002375,Trance Vibe 3591,EDM Artist 38,EDM Artist 38 Essentials,2021-11-15,2021,EDM,Trance,100,0.939,0.458,0.54,0.04,0.192,0.115,0.141,136.65,-4.9,283566,2,0,4,1,1562991,122
TRK002376,Alternative Rock Vibe 144,Rock Artist 42,Rock Artist 42 Essentials,2006-01-22,2006,Rock,Alternative Rock,92,0.544,0.723,0.702,0.072,0.1,0.195,0.312,92.99,-11.08,291670,3,1,4,0,3929864,26
TRK002377,Vocal Jazz Vibe 479,Jazz Artist 29,Jazz Artist 29 Essentials,2017-06-08,2017,Jazz,Vocal Jazz,75,0.416,0.417,0.501,0.563,0.209,0.261,0.477,86.02,-5.71,182837,4,1,4,0,235307,20
TRK002378,Contemporary Country Vibe 9033,Country Artist 48,Country Artist 48 Essentials,2013-02-11,2013,Country,Contemporary Country,85,0.37,0.55,0.606,0.231,0.275,0.046,0.055,99.1,-11.02,164337,2,1,4,0,790794,32
TRK002379,Dubstep Vibe 1567,EDM Artist 89,EDM Artist 89 Essentials,2004-11-07,2004,EDM,Dubstep,100,0.755,0.792,0.843,0.093,0.579,0.109,0.174,117.39,-9.78,299771,1,0,4,1,565310,168
TRK002380,Nu Jazz Vibe 2830,Jazz Artist 69,Jazz Artist 69 Essentials,2017-02-09,2017,Jazz,Nu Jazz,75,0.303,0.383,0.308,0.397,0.351,0.156,0.065,113.2,-5.79,148336,1,0,4,0,2839813,13
TRK002381,Country Pop Vibe 4558,Country Artist 72,Country Artist 72 Essentials,2018-03-24,2018,Country,Country Pop,90,0.566,0.595,0.797,0.367,0.086,0.101,0.089,96.05,-6.56,215253,4,0,4,0,215448,18
TRK002382,K-HipHop Vibe 1012,K-Pop Artist 1,K-Pop Artist 1 Essentials,2003-10-09,2003,K-Pop,K-HipHop,100,0.919,0.744,0.897,0.282,0.18,0.171,0.353,129.49,-10.0,175317,0,0,4,1,622713,72
TRK002383,Contemporary R&B Vibe 6885,R&B/Soul Artist 51,R&B/Soul Artist 51 Essentials,2010-04-25,2010,R&B/Soul,Contemporary R&B,89,0.632,0.378,0.592,0.295,0.115,0.256,0.183,84.07,-5.79,115502,3,1,4,0,1905326,59
TRK002384,K-HipHop Vibe 5595,K-Pop Artist 81,K-Pop Artist 81 Essentials,2022-09-01,2022,K-Pop,K-HipHop,100,0.883,0.555,0.539,0.075,0.074,0.076,0.081,121.1,-9.83,379326,1,0,3,0,745314,122
TRK002385,K-R&B Vibe 6812,K-Pop Artist 94,K-Pop Artist 94 Essentials,2018-12-22,2018,K-Pop,K-R&B,100,1.0,0.805,0.506,0.06,0.256,0.278,0.295,120.33,-4.75,248423,6,1,4,0,972160,20
TRK002386,Baroque Vibe 9776,Classical Artist 32,Classical Artist 32 Essentials,2014-08-22,2014,Classical,Baroque,71,0.156,0.472,0.547,0.621,0.769,0.395,0.109,64.37,-7.96,132023,8,0,4,0,1823137,16
TRK002387,Dance Pop Vibe 2345,Pop Artist 11,Pop Artist 11 Essentials,2013-02-27,2013,Pop,Dance Pop,99,0.7,0.674,0.593,0.299,0.248,0.038,0.172,126.76,-9.44,153740,4,1,4,0,5641181,39
TRK002388,K-Pop Vibe 4487,K-Pop Artist 32,K-Pop Artist 32 Essentials,2016-06-17,2016,K-Pop,K-Pop,100,0.799,0.824,0.69,0.201,0.187,0.118,0.221,129.04,-7.92,325782,6,0,4,0,1597081,59
TRK002389,Trance Vibe 2635,EDM Artist 50,EDM Artist 50 Essentials,2018-06-19,2018,EDM,Trance,100,0.789,0.64,0.586,0.489,0.142,0.168,0.053,,-6.92,241178,4,1,4,0,2744313,75
TRK002390,Contemporary Country Vibe 816,Country Artist 7,Country Artist 7 Essentials,2020-12-24,2020,Country,Contemporary Country,94,0.614,0.477,0.555,0.134,0.375,0.021,0.221,100.22,-7.99,216621,5,1,4,0,4986987,29
TRK002391,Country Pop Vibe 7402,Country Artist 62,Country Artist 62 Essentials,2010-03-20,2010,Country,Country Pop,100,0.672,0.717,0.654,0.353,0.303,0.096,0.153,114.42,-9.97,191216,10,1,4,0,1679172,97
TRK002392,Alt Country Vibe 9221,Country Artist 47,Country Artist 47 Essentials,2010-01-02,2010,Country,Alt Country,100,0.666,0.721,0.569,0.153,0.18,0.215,0.066,99.54,-8.27,219980,0,0,4,0,3169435,100
TRK002393,Bachata Vibe 8101,Latin Artist 69,Latin Artist 69 Essentials,2012-08-16,2012,Latin,Bachata,97,0.734,0.904,0.535,0.29,0.06,0.274,0.321,89.6,-7.37,170915,2,1,4,0,801474,20
TRK002394,Neo Soul Vibe 6349,R&B/Soul Artist 91,R&B/Soul Artist 91 Essentials,2001-10-25,2001,R&B/Soul,Neo Soul,87,0.635,0.636,0.621,0.218,0.133,0.161,0.218,76.83,-8.87,168787,2,0,4,0,451449,28
TRK002395,Teen Pop Vibe 3800,Pop Artist 42,Pop Artist 42 Essentials,2023-03-20,2023,Pop,Teen Pop,100,0.503,0.797,0.681,0.156,0.12,0.029,0.05,111.81,-7.04,247795,1,1,4,0,1256383,56
